0,0
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,16
0,17
0,18
0,19
0,20
0,21
0,22
0,23
0,24
0,25
0,26
0,27
0,28
0,29
0,30
0,31
0,32
0,33
0,34
0,35
0,36
0,37
0,38
0,39
0,40
0,41
0,42
0,43
0,44
0,45
0,46
0,47
0,48
0,49
0.9327884784783486,10,11,27
0.9327884784783486,10,12,27
0.9327884784783486,10,13,27
0.9327884784783486,10,14,27
0.9327884784783486,10,15,27
0.9327884784783486,10,16,27
0.9327884784783486,10,17,27
0.9327884784783486,10,18,27
0.9327884784783486,10,19,27
0.9327884784783486,10,20,27
0.9327884784783486,10,21,27
0.9327884784783486,10,22,27
0.9327884784783486,10,23,27
0.9327884784783486,10,24,27
0.9327884784783486,10,25,27
0.9327884784783486,10,26,27
0.9327884784783486,10,27,28
0.9327943513121053,12,41
0.9327943513121053,0,12,41
0.9327943513121053,1,12,41
0.9327943513121053,2,12,41
0.9327943513121053,3,12,41
0.9327943513121053,4,12,41
0.9327943513121053,5,12,41
0.9327943513121053,6,12,41
0.9327943513121053,7,12,41
0.9327943513121053,8,12,41
0.9327943513121053,9,12,41
0.9327943513121053,11,12,41
0.9327943513121053,12,41,43
0.9327943513121053,12,41,44
0.9327943513121053,12,41,45
0.9327943513121053,12,41,46
0.9327943513121053,12,41,47
0.9327943513121053,12,41,48
0.9327943513121053,12,41,49
0.9328003267770134,1,13,33
0.9329967433986606,3,30
0.9329967433986606,0,3,30
0.9329967433986606,1,3,30
0.9329967433986606,3,30,31
0.9329967433986606,3,30,32
0.9329967433986606,3,30,33
0.9329967433986606,3,30,35
0.9329967433986606,3,30,36
0.9329967433986606,3,30,37
0.9329967433986606,3,30,38
0.9329967433986606,3,30,39
0.9329967433986606,3,30,40
0.9329967433986606,3,30,41
0.9329967433986606,3,30,42
0.9329967433986606,3,30,43
0.9329967433986606,3,30,44
0.9329967433986606,3,30,45
0.9329967433986606,3,30,46
0.9329967433986606,3,30,48
0.933002538417014,3,30,47
0.9331082040250422,3,30,49
0.9331531223625396,14,32
0.9331531223625396,13,14,32
0.9331531223625396,14,15,32
0.9331531223625396,14,16,32
0.9331531223625396,14,17,32
0.9331531223625396,14,18,32
0.9331531223625396,14,19,32
0.9331531223625396,14,20,32
0.9331531223625396,14,21,32
0.9331531223625396,14,22,32
0.9331531223625396,14,23,32
0.9331531223625396,14,24,32
0.9331531223625396,14,25,32
0.9331531223625396,14,26,32
0.9331531223625396,14,27,32
0.9331531223625396,14,28,32
0.9331531223625396,14,29,32
0.9331531223625396,14,30,32
0.9331531223625396,14,31,32
0.9332002047175394,14,32,33
0.9335789646321854,17,48
0.9335789646321854,0,17,48
0.9335789646321854,1,17,48
0.9335789646321854,2,17,48
0.9335789646321854,3,17,48
0.9335789646321854,4,17,48
0.9335789646321854,5,17,48
0.9335789646321854,6,17,48
0.9335789646321854,7,17,48
0.9335789646321854,8,17,48
0.9335789646321854,9,17,48
0.9335789646321854,10,17,48
0.9335789646321854,11,17,48
0.9335789646321854,12,17,48
0.9335789646321854,13,17,48
0.9335789646321854,14,17,48
0.9335789646321854,15,17,48
0.9335789646321854,16,17,48
0.9335789646321854,17,18,48
0.9335789646321854,17,48,49
0.9336937244749686,18,39
0.9336937244749686,18,19,39
0.9336937244749686,18,20,39
0.9336937244749686,18,21,39
0.9336937244749686,18,22,39
0.9336937244749686,18,23,39
0.9336937244749686,18,24,39
0.9336937244749686,18,25,39
0.9336937244749686,18,26,39
0.9336937244749686,18,27,39
0.9336937244749686,18,28,39
0.9336937244749686,18,29,39
0.9336937244749686,18,30,39
0.9336937244749686,18,31,39
0.9336937244749686,18,32,39
0.9336937244749686,18,33,39
0.9336937244749686,18,35,39
0.9336937244749686,18,36,39
0.9336937244749686,18,37,39
0.9336937244749686,18,38,39
0.9337577135582649,1,25,43
0.9338614166894242,18,34,39
0.9340901345564998,1,20,28
0.9340988651642358,15,45
0.9340988651642358,0,15,45
0.9340988651642358,1,15,45
0.9340988651642358,2,15,45
0.9340988651642358,3,15,45
0.9340988651642358,4,15,45
0.9340988651642358,5,15,45
0.9340988651642358,6,15,45
0.9340988651642358,7,15,45
0.9340988651642358,8,15,45
0.9340988651642358,9,15,45
0.9340988651642358,10,15,45
0.9340988651642358,11,15,45
0.9340988651642358,12,15,45
0.9340988651642358,13,15,45
0.9340988651642358,15,45,47
0.9340988651642358,15,45,48
0.9340988651642358,15,45,49
0.9341463480737369,3,30,34
0.9342166853764003,1,19,28
0.9343245392197128,1,23,31
0.9344665952521447,1,28,46
0.9346854474088488,14,46
0.9346854474088488,0,14,46
0.9346854474088488,1,14,46
0.9346854474088488,2,14,46
0.9346854474088488,3,14,46
0.9346854474088488,4,14,46
0.9346854474088488,5,14,46
0.9346854474088488,6,14,46
0.9346854474088488,7,14,46
0.9346854474088488,8,14,46
0.9346854474088488,9,14,46
0.9346854474088488,10,14,46
0.9346854474088488,11,14,46
0.9346854474088488,12,14,46
0.9346854474088488,13,14,46
0.9346854474088488,14,46,47
0.9346854474088488,14,46,48
0.9346854474088488,14,46,49
0.9347588821958301,15,46
0.9347588821958301,0,15,46
0.9347588821958301,1,15,46
0.9347588821958301,2,15,46
0.9347588821958301,3,15,46
0.9347588821958301,4,15,46
0.9347588821958301,5,15,46
0.9347588821958301,6,15,46
0.9347588821958301,7,15,46
0.9347588821958301,8,15,46
0.9347588821958301,9,15,46
0.9347588821958301,10,15,46
0.9347588821958301,11,15,46
0.9347588821958301,12,15,46
0.9347588821958301,13,15,46
0.9347588821958301,15,46,47
0.9347588821958301,15,46,48
0.9347588821958301,15,46,49
0.9348713152915779,0,13,31
0.9349396292268073,15,45,46
0.9349720525337488,1,25,34
0.9350794442829777,3,25,37
0.9350808805256509,8,24
0.9350808805256509,8,9,24
0.9350808805256509,8,10,24
0.9350808805256509,8,11,24
0.9350808805256509,8,12,24
0.9350808805256509,8,13,24
0.9350808805256509,8,14,24
0.9350808805256509,8,15,24
0.9350808805256509,8,16,24
0.9350808805256509,8,17,24
0.9350808805256509,8,18,24
0.9350808805256509,8,19,24
0.9350808805256509,8,20,24
0.9350808805256509,8,21,24
0.9350808805256509,8,22,24
0.9350808805256509,8,23,24
0.9350808805256509,8,24,25
0.9351030238536899,14,15,46
0.9352110006252976,3,25,39
0.9353933046505778,1,25,45
0.9353945734017668,26,45
0.9353945734017668,25,26,45
0.9353945734017668,26,27,45
0.9353945734017668,26,28,45
0.9353945734017668,26,29,45
0.9353945734017668,26,30,45
0.9353945734017668,26,31,45
0.9353945734017668,26,32,45
0.9353945734017668,26,33,45
0.9353945734017668,26,34,45
0.9353945734017668,26,35,45
0.9353945734017668,26,36,45
0.9353945734017668,26,37,45
0.9353945734017668,26,38,45
0.9353945734017668,26,39,45
0.9353945734017668,26,40,45
0.9353945734017668,26,41,45
0.9353945734017668,26,42,45
0.9353945734017668,26,43,45
0.9353945734017668,26,44,45
0.9357455289621189,3,25,33
0.935776482006114,3,18,31
0.9358577754889699,1,15,31
0.9359183610633475,11,30
0.9359183610633475,11,12,30
0.9359183610633475,11,13,30
0.9359183610633475,11,14,30
0.9359183610633475,11,15,30
0.9359183610633475,11,16,30
0.9359183610633475,11,17,30
0.9359183610633475,11,18,30
0.9359183610633475,11,19,30
0.9359183610633475,11,20,30
0.9359183610633475,11,21,30
0.9359183610633475,11,22,30
0.9359183610633475,11,23,30
0.9359183610633475,11,24,30
0.9359183610633475,11,25,30
0.9359183610633475,11,26,30
0.9359183610633475,11,27,30
0.9359183610633475,11,28,30
0.9359183610633475,11,30,31
0.9360589114305464,1,12,31
0.9363779535745205,17,35
0.9363779535745205,17,18,35
0.9363779535745205,17,19,35
0.9363779535745205,17,20,35
0.9363779535745205,17,21,35
0.9363779535745205,17,22,35
0.9363779535745205,17,23,35
0.9363779535745205,17,24,35
0.9363779535745205,17,25,35
0.9363779535745205,17,26,35
0.9363779535745205,17,27,35
0.9363779535745205,17,28,35
0.9363779535745205,17,29,35
0.9363779535745205,17,30,35
0.9363779535745205,17,31,35
0.9363779535745205,17,32,35
0.9363779535745205,17,33,35
0.9364517357804372,1,23,28
0.9364612250631135,7,25
0.9364612250631135,7,8,25
0.9364612250631135,7,9,25
0.9364612250631135,7,10,25
0.9364612250631135,7,11,25
0.9364612250631135,7,12,25
0.9364612250631135,7,13,25
0.9364612250631135,7,14,25
0.9364612250631135,7,15,25
0.9364612250631135,7,16,25
0.9364612250631135,7,17,25
0.9364612250631135,7,18,25
0.9364612250631135,7,19,25
0.9364612250631135,7,20,25
0.9364612250631135,7,21,25
0.9364612250631135,7,22,25
0.9364612250631135,7,23,25
0.9367240054693932,13,39
0.9367240054693932,0,13,39
0.9367240054693932,1,13,39
0.9367240054693932,2,13,39
0.9367240054693932,3,13,39
0.9367240054693932,5,13,39
0.9367240054693932,9,13,39
0.9367240054693932,13,39,45
0.9367240054693932,13,39,48
0.9367240054693932,13,39,49
0.9368124824665134,11,39
0.9368124824665134,0,11,39
0.9368124824665134,1,11,39
0.9368124824665134,2,11,39
0.9368124824665134,3,11,39
0.9368124824665134,4,11,39
0.9368124824665134,5,11,39
0.9368124824665134,6,11,39
0.9368124824665134,8,11,39
0.9368124824665134,9,11,39
0.9368124824665134,11,39,41
0.9368124824665134,11,39,43
0.9368124824665134,11,39,44
0.9368124824665134,11,39,45
0.9368124824665134,11,39,46
0.9368124824665134,11,39,47
0.9368124824665134,11,39,48
0.9368124824665134,11,39,49
0.936824036604788,4,13,39
0.9368924940081205,13,39,47
0.936967272350645,7,11,39
0.9369902692028551,3,25,36
0.9373283066489506,14,45
0.9373283066489506,0,14,45
0.9373283066489506,1,14,45
0.9373283066489506,2,14,45
0.9373283066489506,3,14,45
0.9373283066489506,4,14,45
0.9373283066489506,5,14,45
0.9373283066489506,6,14,45
0.9373283066489506,7,14,45
0.9373283066489506,8,14,45
0.9373283066489506,9,14,45
0.9373283066489506,10,14,45
0.9373283066489506,11,14,45
0.9373283066489506,12,14,45
0.9373283066489506,13,14,45
0.9373283066489506,14,15,45
0.9373283066489506,14,45,46
0.9373283066489506,14,45,47
0.9373283066489506,14,45,48
0.9373283066489506,14,45,49
0.9374499315058494,11,39,42
0.937520115282851,9,31
0.937520115282851,9,11,31
0.937520115282851,9,12,31
0.937520115282851,9,13,31
0.937520115282851,9,15,31
0.937520115282851,9,16,31
0.937520115282851,9,18,31
0.937520115282851,9,19,31
0.937520115282851,9,20,31
0.937520115282851,9,21,31
0.937520115282851,9,22,31
0.937520115282851,9,23,31
0.937520115282851,9,25,31
0.937520115282851,9,26,31
0.937520115282851,9,28,31
0.9375231942549089,1,15,28
0.9375717863875905,6,25
0.9375717863875905,5,6,25
0.9375717863875905,6,8,25
0.9375717863875905,6,9,25
0.9375717863875905,6,10,25
0.9375717863875905,6,11,25
0.9375717863875905,6,12,25
0.9375717863875905,6,13,25
0.9375717863875905,6,14,25
0.9375717863875905,6,15,25
0.9375717863875905,6,16,25
0.9375717863875905,6,17,25
0.9375717863875905,6,18,25
0.9375717863875905,6,19,25
0.9375717863875905,6,20,25
0.9375717863875905,6,21,25
0.9375717863875905,6,22,25
0.9375717863875905,6,23,25
0.9376037611205552,9,17,31
0.9376619904672185,6,13,39
0.9376696111262598,13,39,46
0.9377631911469093,3,6,25
0.9378538445948272,8,37
0.9378538445948272,0,8,37
0.9378538445948272,1,8,37
0.9378538445948272,2,8,37
0.9378538445948272,3,8,37
0.9378538445948272,4,8,37
0.9378538445948272,5,8,37
0.9378538445948272,6,8,37
0.9378538445948272,8,37,39
0.9378538445948272,8,37,40
0.9378538445948272,8,37,41
0.9378538445948272,8,37,42
0.9378538445948272,8,37,43
0.9378538445948272,8,37,44
0.9378538445948272,8,37,45
0.9378538445948272,8,37,46
0.9378538445948272,8,37,47
0.9378538445948272,8,37,48
0.9378538445948272,8,37,49
0.9378776996092432,1,9,31
0.9378808455821732,6,7,25
0.9379067188847798,8,9,37
0.9380571069415093,9,14,31
0.9384379686531832,8,13,39
0.9384432290494948,1,18,33
0.9384473113395778,16,47
0.9384473113395778,0,16,47
0.9384473113395778,1,16,47
0.9384473113395778,2,16,47
0.9384473113395778,3,16,47
0.9384473113395778,4,16,47
0.9384473113395778,5,16,47
0.9384473113395778,6,16,47
0.9384473113395778,7,16,47
0.9384473113395778,8,16,47
0.9384473113395778,9,16,47
0.9384473113395778,10,16,47
0.9384473113395778,11,16,47
0.9384473113395778,12,16,47
0.9384473113395778,13,16,47
0.9384473113395778,14,16,47
0.9384473113395778,15,16,47
0.9384473113395778,16,47,48
0.9384473113395778,16,47,49
0.9385399513241457,1,13,30
0.9385897165901784,20,49
0.9385897165901784,0,20,49
0.9385897165901784,1,20,49
0.9385897165901784,2,20,49
0.9385897165901784,3,20,49
0.9385897165901784,4,20,49
0.9385897165901784,5,20,49
0.9385897165901784,6,20,49
0.9385897165901784,7,20,49
0.9385897165901784,8,20,49
0.9385897165901784,9,20,49
0.9385897165901784,10,20,49
0.9385897165901784,11,20,49
0.9385897165901784,12,20,49
0.9385897165901784,13,20,49
0.9385897165901784,14,20,49
0.9385897165901784,15,20,49
0.9385897165901784,16,20,49
0.9385897165901784,17,20,49
0.9385897165901784,18,20,49
0.9385897165901784,19,20,49
0.9385943348673181,5,7,25
0.9386234391649486,1,25,44
0.9386579571128224,0,29
0.9386579571128224,0,29,30
0.9386579571128224,0,29,31
0.9386579571128224,0,29,32
0.9386579571128224,0,29,33
0.9386579571128224,0,29,34
0.9386579571128224,0,29,35
0.9386579571128224,0,29,36
0.9386579571128224,0,29,37
0.9386579571128224,0,29,38
0.9386579571128224,0,29,39
0.9386579571128224,0,29,40
0.9386579571128224,0,29,41
0.9386579571128224,0,29,42
0.9386579571128224,0,29,43
0.9386579571128224,0,29,44
0.9386579571128224,0,29,45
0.9386579571128224,0,29,46
0.9386579571128224,0,29,48
0.9389042751195438,9,38
0.9389042751195438,0,9,38
0.9389042751195438,1,9,38
0.9389042751195438,2,9,38
0.9389042751195438,3,9,38
0.9389042751195438,4,9,38
0.9389042751195438,5,9,38
0.9389042751195438,6,9,38
0.9389042751195438,9,37,38
0.9389042751195438,9,38,39
0.9389042751195438,9,38,40
0.9389042751195438,9,38,41
0.9389042751195438,9,38,42
0.9389042751195438,9,38,43
0.9389042751195438,9,38,44
0.9389042751195438,9,38,45
0.9389042751195438,9,38,46
0.9389042751195438,9,38,47
0.9389042751195438,9,38,48
0.9389042751195438,9,38,49
0.9389242651576961,13,39,44
0.9389301169495363,1,12,28
0.9389746312795555,11,40
0.9389746312795555,0,11,40
0.9389746312795555,1,11,40
0.9389746312795555,2,11,40
0.9389746312795555,3,11,40
0.9389746312795555,4,11,40
0.9389746312795555,5,11,40
0.9389746312795555,6,11,40
0.9389746312795555,7,11,40
0.9389746312795555,8,11,40
0.9389746312795555,9,11,40
0.9389746312795555,11,40,41
0.9389746312795555,11,40,42
0.9389746312795555,11,40,43
0.9389746312795555,11,40,44
0.9389746312795555,11,40,45
0.9389746312795555,11,40,46
0.9389746312795555,11,40,47
0.9389746312795555,11,40,48
0.9389746312795555,11,40,49
0.9390225110503575,11,39,40
0.9390275031251913,5,31
0.9390275031251913,0,5,31
0.9390275031251913,1,5,31
0.9390275031251913,2,5,31
0.9390275031251913,3,5,31
0.9390275031251913,5,31,35
0.9390275031251913,5,31,36
0.9390275031251913,5,31,37
0.9390275031251913,5,31,38
0.9390275031251913,5,31,39
0.9390275031251913,5,31,40
0.9390275031251913,5,31,41
0.9390275031251913,5,31,42
0.9390275031251913,5,31,43
0.9390275031251913,5,31,44
0.9390275031251913,5,31,45
0.9390275031251913,5,31,46
0.9390275031251913,5,31,47
0.9390275031251913,5,31,48
0.9390275031251913,5,31,49
0.9391120194860303,13,41
0.9391120194860303,0,13,41
0.9391120194860303,1,13,41
0.9391120194860303,2,13,41
0.9391120194860303,3,13,41
0.9391120194860303,4,13,41
0.9391120194860303,5,13,41
0.9391120194860303,6,13,41
0.9391120194860303,7,13,41
0.9391120194860303,8,13,41
0.9391120194860303,9,13,41
0.9391120194860303,11,13,41
0.9391120194860303,12,13,41
0.9391120194860303,13,41,43
0.9391120194860303,13,41,44
0.9391120194860303,13,41,45
0.9391120194860303,13,41,46
0.9391120194860303,13,41,47
0.9391120194860303,13,41,48
0.9391120194860303,13,41,49
0.9391733612822893,1,18,30
0.9391784096642044,0,25
0.9391784096642044,0,1,25
0.9391784096642044,0,25,30
0.9391784096642044,0,25,31
0.9391784096642044,0,25,33
0.9391784096642044,0,25,35
0.9391784096642044,0,25,36
0.9391784096642044,0,25,37
0.9391784096642044,0,25,38
0.9391784096642044,0,25,39
0.9391784096642044,0,25,40
0.9391786786320263,0,25,32
0.9391851682859177,11,13,39
0.9392238143913472,0,25,41
0.9392663253399194,0,28,29
0.9392807363405813,13,31,39
0.9394008943495171,3,9,31
0.9395203303302551,0,3,25
0.9395604471033031,1,6,25
0.9395849101310743,1,20,33
0.939650099129695,0,25,28
0.9396990044964539,9,27,31
0.9397467366389953,1,11,31
0.9397663306516282,5,33
0.9397663306516282,0,5,33
0.9397663306516282,1,5,33
0.9397663306516282,2,5,33
0.9397663306516282,3,5,33
0.9397663306516282,5,33,35
0.9397663306516282,5,33,36
0.9397663306516282,5,33,37
0.9397663306516282,5,33,38
0.9397663306516282,5,33,39
0.9397663306516282,5,33,40
0.9397663306516282,5,33,41
0.9397663306516282,5,33,42
0.9397663306516282,5,33,43
0.9397663306516282,5,33,44
0.9397663306516282,5,33,45
0.9397663306516282,5,33,46
0.9397663306516282,5,33,47
0.9397663306516282,5,33,48
0.9397663306516282,5,33,49
0.9398260913983677,1,9,28
0.9399431618090106,5,31,33
0.9399721158857253,13,39,43
0.9400889518701909,3,7,25
0.9401551459019402,3,19,31
0.9401573634916722,1,23,33
0.940216350494558,3,25,38
0.9404264681547639,8,38
0.9404264681547639,0,8,38
0.9404264681547639,1,8,38
0.9404264681547639,2,8,38
0.9404264681547639,3,8,38
0.9404264681547639,4,8,38
0.9404264681547639,5,8,38
0.9404264681547639,6,8,38
0.9404264681547639,8,37,38
0.9404264681547639,8,38,39
0.9404264681547639,8,38,40
0.9404264681547639,8,38,41
0.9404264681547639,8,38,42
0.9404264681547639,8,38,43
0.9404264681547639,8,38,44
0.9404264681547639,8,38,45
0.9404264681547639,8,38,46
0.9404264681547639,8,38,47
0.9404264681547639,8,38,48
0.9404264681547639,8,38,49
0.9406507334520159,1,11,28
0.9407074413163622,9,24,31
0.940773818744956,1,22,31
0.9407838320006772,0,25,42
0.9408149966360492,3,20,31
0.9408401485858232,1,22,28
0.9408442698593449,13,39,41
0.940959497346342,0,13,25
0.9409723318060328,3,13,33
0.9410910143509652,3,12,31
0.941101417863674,1,16,28
0.9411268926889101,1,20,30
0.9411405838067601,0,25,45
0.9411704628338409,0,25,43
0.9413672916272449,13,25,39
0.9414681367533413,13,37
0.9414681367533413,1,13,37
0.9414681367533413,13,25,37
0.9414681367533413,13,31,37
0.9414681367533413,13,33,37
0.9414926690423016,13,28,37
0.941498237277551,3,13,37
0.9415695784660112,1,21,28
0.9416096295652405,3,25,35
0.941635958543432,13,30,37
0.9416772407043692,13,37,39
0.9416835871663797,8,9,38
0.9416842944513278,9,36
0.9416842944513278,0,9,36
0.9416842944513278,1,9,36
0.9416842944513278,2,9,36
0.9416842944513278,3,9,36
0.9416842944513278,4,9,36
0.9416842944513278,5,9,36
0.9416842944513278,9,36,37
0.9416842944513278,9,36,38
0.9416842944513278,9,36,39
0.9416842944513278,9,36,40
0.9416842944513278,9,36,41
0.9416842944513278,9,36,42
0.9416842944513278,9,36,43
0.9416842944513278,9,36,44
0.9416842944513278,9,36,45
0.9416842944513278,9,36,46
0.9416842944513278,9,36,47
0.9416842944513278,9,36,48
0.9416842944513278,9,36,49
0.9417195239911402,0,13,37
0.9417275895726163,1,23,30
0.9418729865079903,10,41
0.9418729865079903,0,10,41
0.9418729865079903,1,10,41
0.9418729865079903,2,10,41
0.9418729865079903,3,10,41
0.9418729865079903,4,10,41
0.9418729865079903,5,10,41
0.9418729865079903,6,10,41
0.9418729865079903,7,10,41
0.9418729865079903,8,10,41
0.9418729865079903,9,10,41
0.9418729865079903,10,11,41
0.9418729865079903,10,12,41
0.9418729865079903,10,41,43
0.9418729865079903,10,41,44
0.9418729865079903,10,41,45
0.9418729865079903,10,41,46
0.9418729865079903,10,41,47
0.9418729865079903,10,41,48
0.9418729865079903,10,41,49
0.941877928063998,6,9,36
0.9418933002021705,13,18,37
0.9420003987989565,1,19,33
0.9420383188362815,1,19,30
0.942071446255397,13,26,37
0.9421572290597818,13,23,37
0.9421831707933679,13,20,37
0.942188092855209,1,18,37
0.9422080483889013,0,9,31
0.942305656938508,13,33,39
0.9423187983398817,3,15,31
0.9423676460366339,1,21,31
0.942446742486972,13,19,37
0.9425619845115502,3,25,40
0.9426340616623088,3,25,30
0.9428134264888319,0,9,25
0.942828720785363,13,32,37
0.9428429904710159,0,25,34
0.9428969188649318,12,42
0.9428969188649318,0,12,42
0.9428969188649318,1,12,42
0.9428969188649318,2,12,42
0.9428969188649318,3,12,42
0.9428969188649318,4,12,42
0.9428969188649318,5,12,42
0.9428969188649318,6,12,42
0.9428969188649318,7,12,42
0.9428969188649318,8,12,42
0.9428969188649318,9,12,42
0.9428969188649318,11,12,42
0.9428969188649318,12,41,42
0.9428969188649318,12,42,43
0.9428969188649318,12,42,44
0.9428969188649318,12,42,45
0.9428969188649318,12,42,46
0.9428969188649318,12,42,47
0.9428969188649318,12,42,48
0.9428969188649318,12,42,49
0.943064746184009,29,47
0.943064746184009,29,30,47
0.943064746184009,29,31,47
0.943064746184009,29,32,47
0.943064746184009,29,33,47
0.943064746184009,29,34,47
0.943064746184009,29,35,47
0.943064746184009,29,36,47
0.943064746184009,29,37,47
0.943064746184009,29,38,47
0.943064746184009,29,39,47
0.943064746184009,29,40,47
0.943064746184009,29,41,47
0.943064746184009,29,42,47
0.943064746184009,29,43,47
0.943064746184009,29,44,47
0.943064746184009,29,45,47
0.943064746184009,29,46,47
0.943064746184009,29,47,48
0.9431596933614583,13,37,48
0.9431680029936986,0,29,47
0.9432023777512097,0,25,44
0.9432963669378746,16,35
0.9432963669378746,16,17,35
0.9432963669378746,16,18,35
0.9432963669378746,16,19,35
0.9432963669378746,16,20,35
0.9432963669378746,16,21,35
0.9432963669378746,16,22,35
0.9432963669378746,16,23,35
0.9432963669378746,16,24,35
0.9432963669378746,16,25,35
0.9432963669378746,16,26,35
0.9432963669378746,16,27,35
0.9432963669378746,16,28,35
0.9432963669378746,16,29,35
0.9432963669378746,16,30,35
0.9432963669378746,16,31,35
0.9432963669378746,16,32,35
0.9432963669378746,16,33,35
0.9434927771002317,3,11,31
0.943573337063351,13,27,37
0.9435764700121457,13,22,37
0.9436147024920407,1,26
0.9436147024920407,1,13,26
0.9436147024920407,1,18,26
0.9436147024920407,1,19,26
0.9436147024920407,1,20,26
0.9436147024920407,1,23,26
0.9436147024920407,1,25,26
0.9436147024920407,1,26,28
0.9436147024920407,1,26,30
0.9436147024920407,1,26,31
0.9436147024920407,1,26,33
0.9436598529553486,1,26,37
0.943822915945965,1,26,36
0.9438666894457028,1,26,39
0.9439098838171228,1,26,32
0.9439110703312954,0,18,25
0.9440423620649975,1,7,25
0.9440786474189715,13,37,49
0.9440879133501896,1,15,26
0.9441410961807595,5,13,37
0.9441444305795716,0,12,25
0.9443053303556085,13,28,39
0.9443117951807641,1,26,35
0.9443617544393865,9,13,37
0.9443982959859304,4,23
0.9443982959859304,1,4,23
0.9443982959859304,3,4,23
0.9443982959859304,4,5,23
0.9443982959859304,4,6,23
0.9443982959859304,4,7,23
0.9443982959859304,4,8,23
0.9443982959859304,4,9,23
0.9443982959859304,4,10,23
0.9443982959859304,4,11,23
0.9443982959859304,4,12,23
0.9443982959859304,4,13,23
0.9443982959859304,4,14,23
0.9443982959859304,4,15,23
0.9443982959859304,4,16,23
0.9443982959859304,4,17,23
0.9443982959859304,4,18,23
0.9443982959859304,4,19,23
0.9443982959859304,4,20,23
0.9443982959859304,4,21,23
0.9443982959859304,4,22,23
0.9444532949181363,3,25,32
0.94446605607177,12,39
0.94446605607177,0,12,39
0.94446605607177,1,12,39
0.94446605607177,2,12,39
0.94446605607177,3,12,39
0.94446605607177,4,12,39
0.94446605607177,5,12,39
0.94446605607177,6,12,39
0.94446605607177,8,12,39
0.94446605607177,9,12,39
0.94446605607177,11,12,39
0.94446605607177,12,13,39
0.94446605607177,12,39,41
0.94446605607177,12,39,43
0.94446605607177,12,39,44
0.94446605607177,12,39,45
0.94446605607177,12,39,46
0.94446605607177,12,39,47
0.94446605607177,12,39,48
0.94446605607177,12,39,49
0.9444926355861208,1,22,26
0.9445236533949578,1,12,26
0.9445363054728035,0,11,25
0.944558669550193,1,23,37
0.9445956334197818,1,16,31
0.9446029553356625,0,13,33
0.944687073473319,1,26,38
0.9447660591801204,13,21,37
0.9448328279195389,3,25,41
0.9448407435036552,1,9,26
0.9448446450317962,7,13,39
0.9448937959429726,1,21,26
0.9450053430493679,7,12,39
0.9450155942849872,1,16,26
0.9450491328280071,1,11,26
0.9451922560134944,13,30,39
0.9452521258145128,13,31,48
0.9453061314730551,1,17,28
0.9455785388925839,9,31,39
0.9456283762702005,1,14,28
0.9456400837372829,0,15,25
0.9456687710014378,10,13,41
0.945714183479998,13,37,45
0.9457889181453973,8,26
0.9457889181453973,8,9,26
0.9457889181453973,8,10,26
0.9457889181453973,8,11,26
0.9457889181453973,8,12,26
0.9457889181453973,8,13,26
0.9457889181453973,8,14,26
0.9457889181453973,8,15,26
0.9457889181453973,8,16,26
0.9457889181453973,8,17,26
0.9457889181453973,8,18,26
0.9457889181453973,8,19,26
0.9457889181453973,8,20,26
0.9457889181453973,8,21,26
0.9457889181453973,8,22,26
0.9457889181453973,8,23,26
0.9457889181453973,8,24,26
0.9457889181453973,8,25,26
0.9458835970665154,3,23,31
0.9461013542996418,12,33
0.9461013542996418,12,13,33
0.9461013542996418,12,14,33
0.9461013542996418,12,15,33
0.9461013542996418,12,16,33
0.9461013542996418,12,17,33
0.9461013542996418,12,18,33
0.9461013542996418,12,19,33
0.9461013542996418,12,20,33
0.9461013542996418,12,21,33
0.9461013542996418,12,22,33
0.9461013542996418,12,23,33
0.9461013542996418,12,24,33
0.9461013542996418,12,25,33
0.9461013542996418,12,26,33
0.9461013542996418,12,27,33
0.9461013542996418,12,28,33
0.9461013542996418,12,30,33
0.9461013542996418,12,31,33
0.946111645642197,2,13,37
0.9462596550745621,1,18,36
0.9464062377434637,1,18,39
0.946494557090995,1,20,37
0.9465086809085226,1,26,40
0.946522198318184,1,23,36
0.9465447477021145,9,31,48
0.9466007937264875,1,23,32
0.9466146761131691,1,17,26
0.9468148944480004,1,14,26
0.9470071183314582,0,19,25
0.947024006434543,1,23,39
0.9471482709039836,9,31,37
0.947260939864074,13,36
0.947260939864074,1,13,36
0.947260939864074,13,25,36
0.947260939864074,13,28,36
0.947260939864074,13,30,36
0.947260939864074,13,31,36
0.947260939864074,13,33,36
0.947260939864074,13,36,37
0.947260939864074,13,36,39
0.9472867553941047,13,18,36
0.9472960316566355,13,26,36
0.9473446122587248,13,23,36
0.9473736654885359,13,20,36
0.9473824579835409,13,32,36
0.9474058793881261,1,19,37
0.9475017551295581,13,19,36
0.9475389910962206,3,13,36
0.9476140375680417,13,18,39
0.9476243788727368,12,39,42
0.9476875713050152,20,40
0.9476875713050152,20,22,40
0.9476875713050152,20,23,40
0.9476875713050152,20,24,40
0.9476875713050152,20,25,40
0.9476875713050152,20,26,40
0.9476875713050152,20,27,40
0.9476875713050152,20,28,40
0.9476875713050152,20,29,40
